Order Number,Order Date,Item Name,Quantity,Product Price,Total products
15218,7/6/19 18:38,Plain Naan,1,2.6,5
15218,7/6/19 18:38,Pilau Rice,2,2.95,5
15218,7/6/19 18:38,Chicken Karahi,1,8.95,5
15218,7/6/19 18:38,Bhuna - Chicken,1,8.95,5
15217,7/6/19 18:28,Onion Chutney,2,0.5,7
15217,7/6/19 18:28,Plain Papadum,2,0.8,7
15217,7/6/19 18:28,Pilau Rice,1,2.95,7
15217,7/6/19 18:28,Lemonade 1.5 ltr,2,2.95,7
15217,7/6/19 18:28,Vindaloo Sauce,1,3.95,7
15217,7/6/19 18:28,Chicken Tikka Jalfrezi,1,8.95,7
15217,7/6/19 18:28,Lamb Tikka Biryani,1,10.95,7
15216,7/6/19 18:21,Mango Chutney,1,0.5,14
15216,7/6/19 18:21,Onion Chutney,3,0.5,14
15216,7/6/19 18:21,Plain Papadum,4,0.8,14
15216,7/6/19 18:21,Plain Naan,1,2.6,14
15216,7/6/19 18:21,Plain Rice,1,2.95,14
15216,7/6/19 18:21,Keema Naan,1,2.95,14
15216,7/6/19 18:21,Onion Bhajee,1,3.95,14
15216,7/6/19 18:21,Mushroom Rice,2,3.95,14
15216,7/6/19 18:21,Bombay Aloo,1,5.95,14
15216,7/6/19 18:21,Cauliflower Bhajee,1,5.95,14
15216,7/6/19 18:21,Chicken Tikka (Main),1,8.95,14
15216,7/6/19 18:21,Dupiaza - Lamb,1,8.95,14
15216,7/6/19 18:21,Dupiaza - Chicken,1,8.95,14
15216,7/6/19 18:21,Korma - Chicken,1,8.95,14
15215,7/6/19 18:18,Plain Naan,2,2.6,11
15215,7/6/19 18:18,Plain Rice,2,2.95,11
15215,7/6/19 18:18,Pilau Rice,1,2.95,11
15215,7/6/19 18:18,Keema Naan,1,2.95,11
15215,7/6/19 18:18,Onion Bhajee,2,3.95,11
15215,7/6/19 18:18,French Fries,1,3.95,11
15215,7/6/19 18:18,Chicken Pakora,1,5.95,11
15215,7/6/19 18:18,Curry - Chicken,2,7.95,11
15215,7/6/19 18:18,Korma - Chicken,1,8.95,11
15215,7/6/19 18:18,Chicken Balti,1,9.95,11
15215,7/6/19 18:18,Chicken Biryani,1,9.95,11
15214,7/6/19 18:12,Plain Naan,1,2.6,7
15214,7/6/19 18:12,Pilau Rice,2,2.95,7
15214,7/6/19 18:12,Mixed Vegetable Curry,1,5.95,7
15214,7/6/19 18:12,Cauliflower Bhajee,1,5.95,7
15214,7/6/19 18:12,Dhansak - Chicken,1,8.95,7
15214,7/6/19 18:12,Chicken Shashlick,1,9.95,7
15214,7/6/19 18:12,Tandoori Mixed Grill,1,11.95,7
15213,7/6/19 18:12,Onion Chutney,1,0.5,14
15213,7/6/19 18:12,Mint Sauce,2,0.5,14
15213,7/6/19 18:12,Chapati,2,1.95,14
15213,7/6/19 18:12,Peshwari Naan,2,2.95,14
15213,7/6/19 18:12,Onion Bhajee,3,3.95,14
15213,7/6/19 18:12,Masala Sauce,1,3.95,14
15213,7/6/19 18:12,Mushroom Rice,2,3.95,14
15213,7/6/19 18:12,Saag Aloo,2,5.95,14
15213,7/6/19 18:12,Bombay Aloo,1,5.95,14
15213,7/6/19 18:12,Tarka Dall,1,5.95,14
15213,7/6/19 18:12,Bhuna - Chicken,1,8.95,14
15213,7/6/19 18:12,Butter Chicken,1,9.95,14
15213,7/6/19 18:12,Lamb Balti,1,9.95,14
15213,7/6/19 18:12,Lamb Tikka Biryani,1,10.95,14
15212,7/6/19 18:08,Pilau Rice,1,2.95,5
15212,7/6/19 18:08,Garlic Naan,1,2.95,5
15212,7/6/19 18:08,Onion Naan,1,2.95,5
15212,7/6/19 18:08,Curry - Chicken,4,7.95,5
15212,7/6/19 18:08,Vindaloo - Chicken,1,7.95,5
15211,7/6/19 18:04,Mango Chutney,2,0.5,8
15211,7/6/19 18:04,Onion Chutney,2,0.5,8
15211,7/6/19 18:04,Plain Papadum,4,0.8,8
15211,7/6/19 18:04,Chapati,1,1.95,8
15211,7/6/19 18:04,Pilau Rice,1,2.95,8
15211,7/6/19 18:04,Garlic Naan,1,2.95,8
15211,7/6/19 18:04,Curry - Prawn,1,8.95,8
15211,7/6/19 18:04,Butter Chicken,1,9.95,8
15210,7/6/19 17:49,Mint Sauce,2,0.5,5
15210,7/6/19 17:49,Onion Chutney,1,0.5,5
15210,7/6/19 17:49,Pilau Rice,1,2.95,5
15210,7/6/19 17:49,Aloo Gobi,1,5.95,5
15210,7/6/19 17:49,Chicken Tikka Masala,1,8.95,5
15209,7/6/19 17:38,Plain Papadum,4,0.8,11
15209,7/6/19 17:38,Pilau Rice,1,2.95,11
15209,7/6/19 17:38,Onion Bhajee,2,3.95,11
15209,7/6/19 17:38,Dhansak Sauce,1,3.95,11
15209,7/6/19 17:38,Onion Rice,1,3.95,11
15209,7/6/19 17:38,French Fries,1,3.95,11
15209,7/6/19 17:38,Bombay Aloo,1,5.95,11
15209,7/6/19 17:38,Chicken Pakora,1,5.95,11
15209,7/6/19 17:38,Tandoori Chicken Masala,1,8.95,11
15209,7/6/19 17:38,Chicken Tikka (Main),1,8.95,11
15209,7/6/19 17:38,Korma - Chicken Tikka,1,8.95,11
15208,7/6/19 17:31,Keema Naan,1,2.95,7
15208,7/6/19 17:31,Pilau Rice,1,2.95,7
15208,7/6/19 17:31,Mushroom Rice,1,3.95,7
15208,7/6/19 17:31,Bombay Aloo,1,5.95,7
15208,7/6/19 17:31,Chana Masala,1,5.95,7
15208,7/6/19 17:31,Chicken Tikka Jalfrezi,1,8.95,7
15208,7/6/19 17:31,Dupiaza - Chicken Tikka,1,8.95,7
15207,7/6/19 17:29,Garlic Naan,1,2.95,4
15207,7/6/19 17:29,Pilau Rice,1,2.95,4
15207,7/6/19 17:29,Onion Bhajee,1,3.95,4
15207,7/6/19 17:29,Chicken Balti,1,9.95,4
15206,6/6/19 19:38,Peshwari Naan,1,2.95,6
15206,6/6/19 19:38,Keema Naan,1,2.95,6
15206,6/6/19 19:38,Chicken Tikka,2,4.95,6
15206,6/6/19 19:38,Sheek Kebab,2,4.95,6
15206,6/6/19 19:38,Madras - Chicken,1,7.95,6
15206,6/6/19 19:38,Lamb Karahi,1,8.95,6
15205,6/6/19 19:13,Chapati,2,1.95,5
15205,6/6/19 19:13,Plain Naan,2,2.6,5
15205,6/6/19 19:13,Baingan Hari Mirch,1,5.95,5
15205,6/6/19 19:13,Aloo Gobi,1,5.95,5
15205,6/6/19 19:13,Chicken Tikka Sizzler,1,9.95,5
15204,6/6/19 18:59,Mango Chutney,1,0.5,6
15204,6/6/19 18:59,Plain Papadum,2,0.8,6
15204,6/6/19 18:59,Plain Naan,1,2.6,6
15204,6/6/19 18:59,Pilau Rice,1,2.95,6
15204,6/6/19 18:59,Bombay Aloo,1,5.95,6
15204,6/6/19 18:59,Butter Chicken,1,9.95,6
15203,6/6/19 18:53,Chicken Biryani,2,9.95,1
15202,6/6/19 18:14,Plain Naan,1,2.6,4
15202,6/6/19 18:14,Mixed Starter,1,5.95,4
15202,6/6/19 18:14,Chicken Karahi,1,8.95,4
15202,6/6/19 18:14,Chicken Biryani,1,9.95,4
15201,6/6/19 17:56,Chapati,2,1.95,7
15201,6/6/19 17:56,Keema Naan,1,2.95,7
15201,6/6/19 17:56,Meat Samosa,1,3.95,7
15201,6/6/19 17:56,Sheek Kebab,1,4.95,7
15201,6/6/19 17:56,Aloo Gobi,1,5.95,7
15201,6/6/19 17:56,Chicken Tikka Biryani,1,10.95,7
15201,6/6/19 17:56,Chicken Shashlick Curry,1,12.95,7
15200,6/6/19 17:28,Peshwari Naan,1,2.95,6
15200,6/6/19 17:28,Korma Sauce,1,3.95,6
15200,6/6/19 17:28,Special Fried Rice,1,3.95,6
15200,6/6/19 17:28,Bombay Aloo,1,5.95,6
15200,6/6/19 17:28,Butter Chicken,1,9.95,6
15200,6/6/19 17:28,Tandoori Mixed Grill,1,11.95,6
15199,5/6/19 21:08,Mango Chutney,1,0.5,8
15199,5/6/19 21:08,Mint Sauce,1,0.5,8
15199,5/6/19 21:08,Onion Chutney,1,0.5,8
15199,5/6/19 21:08,Red Sauce,1,0.5,8
15199,5/6/19 21:08,Plain Papadum,2,0.8,8
15199,5/6/19 21:08,Pilau Rice,1,2.95,8
15199,5/6/19 21:08,Onion Bhajee,1,3.95,8
15199,5/6/19 21:08,Curry - Chicken,1,7.95,8
15198,5/6/19 20:50,Plain Papadum,3,0.8,9
15198,5/6/19 20:50,Puree,1,1.95,9
15198,5/6/19 20:50,Chapati,1,1.95,9
15198,5/6/19 20:50,Plain Naan,1,2.6,9
15198,5/6/19 20:50,Pilau Rice,2,2.95,9
15198,5/6/19 20:50,Curry - Lamb,1,7.95,9
15198,5/6/19 20:50,Paneer Tikka Masala,1,8.95,9
15198,5/6/19 20:50,Sheek Kebab (Main),1,8.95,9
15198,5/6/19 20:50,Butter Chicken,1,9.95,9
15197,5/6/19 20:44,Mango Chutney,1,0.5,7
15197,5/6/19 20:44,Mint Sauce,1,0.5,7
15197,5/6/19 20:44,Plain Papadum,2,0.8,7
15197,5/6/19 20:44,Pilau Rice,1,2.95,7
15197,5/6/19 20:44,Peshwari Naan,1,2.95,7
15197,5/6/19 20:44,Bhuna - Chicken,1,8.95,7
15197,5/6/19 20:44,Chicken Mysore,1,9.95,7
15196,5/6/19 19:10,Chapati,1,1.95,9
15196,5/6/19 19:10,Peshwari Naan,1,2.95,9
15196,5/6/19 19:10,Onion Bhajee,1,3.95,9
15196,5/6/19 19:10,Prawn Puree,1,4.95,9
15196,5/6/19 19:10,Mixed Vegetable Curry,1,5.95,9
15196,5/6/19 19:10,Saag Paneer,1,5.95,9
15196,5/6/19 19:10,Chicken Tikka Masala,1,8.95,9
15196,5/6/19 19:10,Saag - Chicken Tikka,1,8.95,9
15196,5/6/19 19:10,Bhuna - King Prawn,1,12.95,9
15195,5/6/19 18:58,Plain Rice,1,2.95,5
15195,5/6/19 18:58,Saag Aloo,1,5.95,5
15195,5/6/19 18:58,Aloo Gobi,1,5.95,5
15195,5/6/19 18:58,Paneer Tikka Karahi,1,9.95,5
15195,5/6/19 18:58,Chicken Tikka Balti,1,10.95,5
15194,5/6/19 18:29,Tandoori Roti,2,2.6,6
15194,5/6/19 18:29,Plain Rice,2,2.95,6
15194,5/6/19 18:29,Saag Aloo,1,5.95,6
15194,5/6/19 18:29,Lamb Tikka Jalfrezi,1,8.95,6
15194,5/6/19 18:29,Korma - Chicken,1,8.95,6
15194,5/6/19 18:29,Lamb Biryani,1,9.95,6
15193,5/6/19 18:04,Vindaloo - Chicken,1,7.95,6
15193,5/6/19 18:04,Chicken Tikka (Main),1,8.95,6
15193,5/6/19 18:04,Vegetable Karahi,1,8.95,6
15193,5/6/19 18:04,Chicken Tikka Chilli Masala,1,8.95,6
15193,5/6/19 18:04,Butter Chicken,1,9.95,6
15193,5/6/19 18:04,Prawn Balti,1,10.95,6
15192,5/6/19 17:07,Chicken Tikka,1,4.95,5
15192,5/6/19 17:07,Tandoori Fish,1,5.95,5
15192,5/6/19 17:07,Baingan Hari Mirch,1,5.95,5
15192,5/6/19 17:07,Bhindi Bhajee,1,5.95,5
15192,5/6/19 17:07,Saag Dall,1,5.95,5
15191,5/6/19 11:29,Mint Sauce,1,0.5,11
15191,5/6/19 11:29,Lime Pickle,1,0.5,11
15191,5/6/19 11:29,Plain Papadum,3,0.8,11
15191,5/6/19 11:29,Pilau Rice,2,2.95,11
15191,5/6/19 11:29,Keema Naan,1,2.95,11
15191,5/6/19 11:29,Peshwari Naan,1,2.95,11
15191,5/6/19 11:29,Saag Aloo,2,5.95,11
15191,5/6/19 11:29,Madras - Lamb,1,7.95,11
15191,5/6/19 11:29,Chicken Tikka Chilli Masala,1,8.95,11
15191,5/6/19 11:29,Dhansak - Prawn,1,9.95,11
15191,5/6/19 11:29,Chicken Shashlick Curry,1,12.95,11
15190,4/6/19 21:09,Pilau Rice,2,2.95,4
15190,4/6/19 21:09,Meat Samosa,1,3.95,4
15190,4/6/19 21:09,Vindaloo - Lamb,1,7.95,4
15190,4/6/19 21:09,Madras - King Prawn,1,11.95,4
15189,4/6/19 20:22,Pilau Rice,1,2.95,4
15189,4/6/19 20:22,Keema Naan,1,2.95,4
15189,4/6/19 20:22,Bombay Aloo,1,5.95,4
15189,4/6/19 20:22,Chicken Tikka Chilli Masala,1,8.95,4
15188,4/6/19 20:21,Peshwari Naan,1,2.95,3
15188,4/6/19 20:21,Chicken Tikka Pasanda,1,8.95,3
15188,4/6/19 20:21,Chicken Biryani,1,9.95,3
15187,4/6/19 20:15,Spicy Papadum,1,0.8,11
15187,4/6/19 20:15,Peshwari Naan,1,2.95,11
15187,4/6/19 20:15,Keema Naan,2,2.95,11
15187,4/6/19 20:15,Pilau Rice,1,2.95,11
15187,4/6/19 20:15,Mushroom Rice,2,3.95,11
15187,4/6/19 20:15,Chicken Pakora,1,5.95,11
15187,4/6/19 20:15,Mixed Starter,1,5.95,11
15187,4/6/19 20:15,Saag Aloo,1,5.95,11
15187,4/6/19 20:15,Chicken Tikka Masala,1,8.95,11
15187,4/6/19 20:15,Lamb Tikka Masala,1,8.95,11
15187,4/6/19 20:15,Lamb Rezala,1,9.95,11
15186,4/6/19 20:08,Onion Chutney,1,0.5,6
15186,4/6/19 20:08,Red Sauce,1,0.5,6
15186,4/6/19 20:08,Mint Sauce,1,0.5,6
15186,4/6/19 20:08,Spicy Papadum,2,0.8,6
15186,4/6/19 20:08,Plain Rice,1,2.95,6
15186,4/6/19 20:08,Chicken Tikka Jalfrezi,1,8.95,6
15185,4/6/19 19:37,Garlic Naan,3,2.95,3
15185,4/6/19 19:37,Tarka Dall,2,5.95,3
15185,4/6/19 19:37,Paneer Tikka Karahi,1,9.95,3
15184,4/6/19 19:36,Plain Papadum,4,0.8,7
15184,4/6/19 19:36,Peshwari Naan,1,2.95,7
15184,4/6/19 19:36,Plain Rice,2,2.95,7
15184,4/6/19 19:36,Mushroom Bhajee,1,5.95,7
15184,4/6/19 19:36,Chana Masala,1,5.95,7
15184,4/6/19 19:36,Korma - Chicken,1,8.95,7
15184,4/6/19 19:36,Chicken Shashlick,1,9.95,7
15183,4/6/19 19:35,Pilau Rice,2,2.95,3
15183,4/6/19 19:35,French Fries,1,3.95,3
15183,4/6/19 19:35,Korma - Chicken,2,8.95,3
15182,4/6/19 19:17,Plain Naan,1,2.6,4
15182,4/6/19 19:17,Peshwari Naan,1,2.95,4
15182,4/6/19 19:17,Bhuna - Chicken,1,8.95,4
15182,4/6/19 19:17,Butter Chicken,1,9.95,4
15180,4/6/19 19:05,Plain Rice,1,2.95,4
15180,4/6/19 19:05,Saag Dall,1,5.95,4
15180,4/6/19 19:05,Saag - Chicken,1,8.95,4
15180,4/6/19 19:05,Chicken Balti,1,9.95,4
15179,4/6/19 18:32,Onion Bhajee,1,3.95,3
15179,4/6/19 18:32,Egg Rice,1,3.95,3
15179,4/6/19 18:32,Dhansak - Chicken,1,8.95,3
15178,4/6/19 18:32,Plain Naan,1,2.6,4
15178,4/6/19 18:32,Vegetable Rice,1,3.95,4
15178,4/6/19 18:32,Bombay Aloo,1,5.95,4
15178,4/6/19 18:32,Curry - Chicken,1,7.95,4
15177,4/6/19 18:16,Plain Papadum,2,0.8,5
15177,4/6/19 18:16,Peshwari Naan,1,2.95,5
15177,4/6/19 18:16,Pilau Rice,1,2.95,5
15177,4/6/19 18:16,Onion Bhajee,1,3.95,5
15177,4/6/19 18:16,Bhuna - Chicken,2,8.95,5
15176,4/6/19 18:12,Plain Naan,1,2.6,7
15176,4/6/19 18:12,Garlic Naan,1,2.95,7
15176,4/6/19 18:12,Egg Rice,1,3.95,7
15176,4/6/19 18:12,Curry - Chicken,1,7.95,7
15176,4/6/19 18:12,Chicken Tikka (Main),1,8.95,7
15176,4/6/19 18:12,Sheek Kebab (Main),1,8.95,7
15176,4/6/19 18:12,Chicken Tikka Biryani,1,10.95,7
15175,4/6/19 18:09,Chapati,2,1.95,5
15175,4/6/19 18:09,Plain Naan,1,2.6,5
15175,4/6/19 18:09,Pilau Rice,3,2.95,5
15175,4/6/19 18:09,Curry - Chicken,2,7.95,5
15175,4/6/19 18:09,Korma - Chicken,1,8.95,5
15174,4/6/19 17:58,Mango Chutney,2,0.5,11
15174,4/6/19 17:58,Mint Sauce,1,0.5,11
15174,4/6/19 17:58,Plain Papadum,1,0.8,11
15174,4/6/19 17:58,Keema Naan,1,2.95,11
15174,4/6/19 17:58,Plain Rice,1,2.95,11
15174,4/6/19 17:58,French Fries,1,3.95,11
15174,4/6/19 17:58,Sheek Kebab,1,4.95,11
15174,4/6/19 17:58,Bombay Aloo,1,5.95,11
15174,4/6/19 17:58,Chicken Tikka (Main),1,8.95,11
15174,4/6/19 17:58,Bhuna - Chicken Tikka,1,8.95,11
15174,4/6/19 17:58,Chicken Tikka Balti,1,10.95,11
15173,4/6/19 13:38,Mango Chutney,1,0.5,4
15173,4/6/19 13:38,Plain Papadum,1,0.8,4
15173,4/6/19 13:38,Pilau Rice,1,2.95,4
15173,4/6/19 13:38,Chicken Tikka Masala,1,8.95,4
15171,4/6/19 12:10,Lime Pickle,1,0.5,11
15171,4/6/19 12:10,Mint Sauce,1,0.5,11
15171,4/6/19 12:10,Plain Papadum,3,0.8,11
15171,4/6/19 12:10,Pilau Rice,2,2.95,11
15171,4/6/19 12:10,Peshwari Naan,1,2.95,11
15171,4/6/19 12:10,Keema Naan,1,2.95,11
15171,4/6/19 12:10,Saag Aloo,2,5.95,11
15171,4/6/19 12:10,Madras - Lamb,1,7.95,11
15171,4/6/19 12:10,Chicken Tikka Chilli Masala,1,8.95,11
15171,4/6/19 12:10,Dhansak - Prawn,1,9.95,11
15171,4/6/19 12:10,Chicken Shashlick Curry,1,12.95,11
15170,3/6/19 21:27,Plain Naan,1,2.6,6
15170,3/6/19 21:27,Garlic Naan,1,2.95,6
15170,3/6/19 21:27,Plain Rice,1,2.95,6
15170,3/6/19 21:27,Paneer Tikka Masala,1,8.95,6
15170,3/6/19 21:27,Paneer Tikka Sizzler,1,9.95,6
15170,3/6/19 21:27,Bengal Fry Fish,1,12.95,6
15169,3/6/19 20:06,Spicy Papadum,2,0.8,8
15169,3/6/19 20:06,Keema Naan,1,2.95,8
15169,3/6/19 20:06,Pilau Rice,1,2.95,8
15169,3/6/19 20:06,Onion Bhajee,1,3.95,8
15169,3/6/19 20:06,Chicken Tikka,1,4.95,8
15169,3/6/19 20:06,Bombay Aloo,1,5.95,8
15169,3/6/19 20:06,Mushroom Bhajee,1,5.95,8
15169,3/6/19 20:06,Chicken Tikka Jalfrezi,1,8.95,8
15168,3/6/19 19:27,Pilau Rice,1,2.95,3
15168,3/6/19 19:27,Peshwari Naan,1,2.95,3
15168,3/6/19 19:27,Korma - Chicken,1,8.95,3
15167,3/6/19 18:59,Plain Papadum,2,0.8,5
15167,3/6/19 18:59,French Fries,2,3.95,5
15167,3/6/19 18:59,Chicken Pakora,1,5.95,5
15167,3/6/19 18:59,Bombay Aloo,1,5.95,5
15167,3/6/19 18:59,Tandoori Chicken (Main),2,8.95,5
15166,3/6/19 18:51,Mango Chutney,1,0.5,6
15166,3/6/19 18:51,Pilau Rice,2,2.95,6
15166,3/6/19 18:51,Keema Naan,1,2.95,6
15166,3/6/19 18:51,Bombay Aloo,1,5.95,6
15166,3/6/19 18:51,Chicken Tikka Masala,1,8.95,6
15166,3/6/19 18:51,Rogon - Chicken Tikka,1,8.95,6
15164,2/6/19 20:40,Chapati,2,1.95,3
15164,2/6/19 20:40,Peshwari Naan,1,2.95,3
15164,2/6/19 20:40,Paneer Tikka Karahi,1,9.95,3
15163,2/6/19 20:04,Garlic Naan,4,2.95,4
15163,2/6/19 20:04,Vindaloo - Lamb,1,7.95,4
15163,2/6/19 20:04,Chicken Biryani,1,9.95,4
15163,2/6/19 20:04,Chicken Tikka Biryani,1,10.95,4
15162,2/6/19 19:34,Meat Samosa,1,3.95,3
15162,2/6/19 19:34,Sheek Kebab,1,4.95,3
15162,2/6/19 19:34,Lamb Tikka Biryani,1,10.95,3
15161,2/6/19 19:18,Red Sauce,1,0.5,5
15161,2/6/19 19:18,Plain Papadum,4,0.8,5
15161,2/6/19 19:18,Pilau Rice,1,2.95,5
15161,2/6/19 19:18,Madras Sauce,1,3.95,5
15161,2/6/19 19:18,Baingan Hari Mirch,1,5.95,5
15160,2/6/19 18:58,Plain Rice,1,2.95,5
15160,2/6/19 18:58,Prawn Puree,1,4.95,5
15160,2/6/19 18:58,Saag Bhajee,1,5.95,5
15160,2/6/19 18:58,Bhuna - Chicken Tikka,1,8.95,5
15160,2/6/19 18:58,Korma - Chicken,1,8.95,5
15159,2/6/19 18:46,Plain Naan,1,2.6,5
15159,2/6/19 18:46,Plain Rice,1,2.95,5
15159,2/6/19 18:46,Saag Aloo,1,5.95,5
15159,2/6/19 18:46,Madras - Chicken,1,7.95,5
15159,2/6/19 18:46,Korma - Chicken,2,8.95,5
15158,2/6/19 18:35,Mango Chutney,1,0.5,10
15158,2/6/19 18:35,Mint Sauce,1,0.5,10
15158,2/6/19 18:35,Plain Papadum,2,0.8,10
15158,2/6/19 18:35,Plain Naan,1,2.6,10
15158,2/6/19 18:35,Keema Naan,1,2.95,10
15158,2/6/19 18:35,Keema Rice,1,3.95,10
15158,2/6/19 18:35,Saag Aloo,1,5.95,10
15158,2/6/19 18:35,Curry - Chicken,1,7.95,10
15158,2/6/19 18:35,Dhansak - Chicken,1,8.95,10
15158,2/6/19 18:35,Chicken Tikka Jalfrezi,1,8.95,10
15157,2/6/19 17:43,Mango Chutney,1,0.5,5
15157,2/6/19 17:43,Plain Papadum,2,0.8,5
15157,2/6/19 17:43,Peshwari Naan,1,2.95,5
15157,2/6/19 17:43,Onion Rice,1,3.95,5
15157,2/6/19 17:43,Bhuna - Lamb,1,8.95,5
15156,2/6/19 17:09,Mango Chutney,1,0.5,6
15156,2/6/19 17:09,Plain Papadum,2,0.8,6
15156,2/6/19 17:09,Garlic Naan,2,2.95,6
15156,2/6/19 17:09,Masala Sauce,1,3.95,6
15156,2/6/19 17:09,Mushroom Rice,1,3.95,6
15156,2/6/19 17:09,Madras - Prawn,1,8.95,6
15155,2/6/19 16:55,Mango Chutney,1,0.5,9
15155,2/6/19 16:55,Red Sauce,1,0.5,9
15155,2/6/19 16:55,Plain Papadum,2,0.8,9
15155,2/6/19 16:55,Spicy Papadum,1,0.8,9
15155,2/6/19 16:55,Peshwari Naan,1,2.95,9
15155,2/6/19 16:55,Pilau Rice,1,2.95,9
15155,2/6/19 16:55,Bottle Diet Coke,1,2.95,9
15155,2/6/19 16:55,Madras - Lamb,1,7.95,9
15155,2/6/19 16:55,Chicken Tikka Masala,1,8.95,9
15154,2/6/19 16:19,Meat Samosa,1,3.95,5
15154,2/6/19 16:19,Garlic Rice,3,3.95,5
15154,2/6/19 16:19,Curry - Chicken,1,7.95,5
15154,2/6/19 16:19,Chicken Karahi,1,8.95,5
15154,2/6/19 16:19,Dhansak - Chicken,1,8.95,5
15153,2/6/19 13:02,Pilau Rice,2,2.95,3
15153,2/6/19 13:02,Madras Sauce,1,3.95,3
15153,2/6/19 13:02,Madras - Chicken,1,7.95,3
15152,2/6/19 12:41,Vegetable Rice,1,3.95,3
15152,2/6/19 12:41,Saag Paneer,1,5.95,3
15152,2/6/19 12:41,Chicken Biryani,1,9.95,3
15151,1/6/19 20:27,Plain Papadum,2,0.8,5
15151,1/6/19 20:27,Pilau Rice,1,2.95,5
15151,1/6/19 20:27,Aloo Gobi,1,5.95,5
15151,1/6/19 20:27,Dhansak - Chicken,1,8.95,5
15151,1/6/19 20:27,Chicken Hari Mirch,1,9.95,5
15150,1/6/19 20:16,Chapati,2,1.95,9
15150,1/6/19 20:16,Plain Naan,2,2.6,9
15150,1/6/19 20:16,Plain Rice,1,2.95,9
15150,1/6/19 20:16,Onion Bhajee,2,3.95,9
15150,1/6/19 20:16,Special Fried Rice,1,3.95,9
15150,1/6/19 20:16,Bombay Aloo,1,5.95,9
15150,1/6/19 20:16,Chicken Tikka (Main),1,8.95,9
15150,1/6/19 20:16,Rogon - Chicken,1,8.95,9
15150,1/6/19 20:16,Saag - Chicken Tikka,1,8.95,9
15149,1/6/19 20:06,Mint Sauce,1,0.5,8
15149,1/6/19 20:06,Red Sauce,1,0.5,8
15149,1/6/19 20:06,Plain Papadum,2,0.8,8
15149,1/6/19 20:06,Lemon Rice,1,3.95,8
15149,1/6/19 20:06,French Fries,1,3.95,8
15149,1/6/19 20:06,Saag Aloo,1,5.95,8
15149,1/6/19 20:06,Butter Chicken,1,9.95,8
15149,1/6/19 20:06,Vindaloo - King Prawn,1,11.95,8
15148,1/6/19 20:00,Plain Papadum,2,0.8,5
15148,1/6/19 20:00,Chapati,1,1.95,5
15148,1/6/19 20:00,Lemon Rice,1,3.95,5
15148,1/6/19 20:00,Dhansak - Chicken,1,8.95,5
15148,1/6/19 20:00,Lamb Mysore,1,9.95,5
15147,1/6/19 19:45,Pilau Rice,1,2.95,3
15147,1/6/19 19:45,Vegetable Roll,1,4.95,3
15147,1/6/19 19:45,Vegetable Biryani,1,9.95,3
15146,1/6/19 19:42,Mint Sauce,1,0.5,8
15146,1/6/19 19:42,Plain Papadum,2,0.8,8
15146,1/6/19 19:42,Chapati,1,1.95,8
15146,1/6/19 19:42,Plain Naan,1,2.6,8
15146,1/6/19 19:42,Plain Rice,2,2.95,8
15146,1/6/19 19:42,Curry - Chicken Tikka,1,7.95,8
15146,1/6/19 19:42,Saag - Lamb,1,8.95,8
15146,1/6/19 19:42,King Prawn Shaslick,1,12.95,8
15145,1/6/19 19:29,Plain Naan,1,2.6,6
15145,1/6/19 19:29,Peshwari Naan,1,2.95,6
15145,1/6/19 19:29,Special Fried Rice,4,3.95,6
15145,1/6/19 19:29,Korma - Chicken,2,8.95,6
15145,1/6/19 19:29,Chicken Tikka (Main),2,8.95,6
15145,1/6/19 19:29,Dupiaza - Chicken,1,8.95,6
15144,1/6/19 19:14,Chicken Balti,1,9.95,2
15144,1/6/19 19:14,Chicken Achar,1,9.95,2
15143,1/6/19 18:54,Plain Papadum,3,0.8,11
15143,1/6/19 18:54,Pilau Rice,2,2.95,11
15143,1/6/19 18:54,Peshwari Naan,1,2.95,11
15143,1/6/19 18:54,Garlic Naan,1,2.95,11
15143,1/6/19 18:54,Onion Bhajee,1,3.95,11
15143,1/6/19 18:54,Saag Rice,1,3.95,11
15143,1/6/19 18:54,Prawn Puree,1,4.95,11
15143,1/6/19 18:54,Chana Masala,1,5.95,11
15143,1/6/19 18:54,Madras - Chicken,1,7.95,11
15143,1/6/19 18:54,Korma - Chicken,1,8.95,11
15143,1/6/19 18:54,Tandoori King Prawn Garlic,1,12.95,11
15142,1/6/19 18:52,Plain Papadum,4,0.8,6
15142,1/6/19 18:52,Chapati,2,1.95,6
15142,1/6/19 18:52,Pilau Rice,1,2.95,6
15142,1/6/19 18:52,Baingan Hari Mirch,1,5.95,6
15142,1/6/19 18:52,Bombay Aloo,1,5.95,6
15142,1/6/19 18:52,Dhansak - Chicken,1,8.95,6
15141,1/6/19 18:45,Lime Pickle,1,0.5,8
15141,1/6/19 18:45,Plain Papadum,1,0.8,8
15141,1/6/19 18:45,Garlic Naan,1,2.95,8
15141,1/6/19 18:45,Pilau Rice,1,2.95,8
15141,1/6/19 18:45,Lemonade 1.5 ltr,1,2.95,8
15141,1/6/19 18:45,Mixed Starter,1,5.95,8
15141,1/6/19 18:45,Bombay Aloo,1,5.95,8
15141,1/6/19 18:45,Chicken Tikka Jalfrezi,1,8.95,8
15140,1/6/19 18:33,Mint Sauce,1,0.5,5
15140,1/6/19 18:33,Peshwari Naan,1,2.95,5
